"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"2013"	"2013"	1105	5072813	21.8
	"Minnesota"	"27"	"2014"	"2014"	1144	5108530	22.4
	"Minnesota"	"27"	"2015"	"2015"	1251	5139060	24.3
	"Minnesota"	"27"	"2016"	"2016"	1419	5167448	27.5
	"Mississippi"	"28"	"1999"	"1999"	256	2624620	9.8
	"Mississippi"	"28"	"2000"	"2000"	291	2640294	11.0
	"Mississippi"	"28"	"2001"	"2001"	350	2648547	13.2
	"Mississippi"	"28"	"2002"	"2002"	358	2654190	13.5
	"Mississippi"	"28"	"2003"	"2003"	359	2663711	13.5
	"Mississippi"	"28"	"2004"	"2004"	435	2682391	16.2
	"Mississippi"	"28"	"2005"	"2005"	423	2698610	15.7
	"Mississippi"	"28"	"2006"	"2006"	524	2700310	19.4
	"Mississippi"	"28"	"2007"	"2007"	492	2718832	18.1
	"Mississippi"	"28"	"2008"	"2008"	493	2734735	18.0
	"Mississippi"	"28"	"2009"	"2009"	502	2746287	18.3
	"Mississippi"	"28"	"2010"	"2010"	518	2756341	18.8
	"Mississippi"	"28"	"2011"	"2011"	475	2769262	17.2
	"Mississippi"	"28"	"2012"	"2012"	500	2781098	18.0
	"Mississippi"	"28"	"2013"	"2013"	503	2792781	18.0
	"Mississippi"	"28"	"2014"	"2014"	548	2799971	19.6
	"Mississippi"	"28"	"2015"	"2015"	543	2799551	19.4
	"Mississippi"	"28"	"2016"	"2016"	552	2800025	19.7
	"Missouri"	"29"	"1999"	"1999"	692	5192819	13.3
	"Missouri"	"29"	"2000"	"2000"	653	5225313	12.5
	"Missouri"	"29"	"2001"	"2001"	752	5270912	14.3
	"Missouri"	"29"	"2002"	"2002"	769	5303061	14.5
	"Missouri"	"29"	"2003"	"2003"	890	5337059	16.7
	"Missouri"	"29"	"2004"	"2004"	958	5372525	17.8
	"Missouri"	"29"	"2005"	"2005"	979	5412054	18.1
	"Missouri"	"29"	"2006"	"2006"	1146	5461456	21.0
	"Missouri"	"29"	"2007"	"2007"	1054	5501812	19.2
	"Missouri"	"29"	"2008"	"2008"	1175	5534826	21.2
	"Missouri"	"29"	"2009"	"2009"	1254	5571379	22.5
	"Missouri"	"29"	"2010"	"2010"	1420	5598690	25.4
	"Missouri"	"29"	"2011"	"2011"	1356	5626395	24.1
	"Missouri"	"29"	"2012"	"2012"	1409	5642742	25.0
	"Missouri"	"29"	"2013"	"2013"	1490	5667334	26.3
	"Missouri"	"29"	"2014"	"2014"	1579	5689271	27.8
	"Missouri"	"29"	"2015"	"2015"	1608	5709312	28.2
	"Missouri"	"29"	"2016"	"2016"	1951	5719042	34.1
	"Montana"	"30"	"1999"	"1999"	124	842816	14.7
	"Montana"	"30"	"2000"	"2000"	127	847326	15.0
	"Montana"	"30"	"2001"	"2001"	169	852521	19.8
	"Montana"	"30"	"2002"	"2002"	196	857067	22.9
	"Montana"	"30"	"2003"	"2003"	224	864212	25.9
	"Montana"	"30"	"2004"	"2004"	219	873836	25.1
	"Montana"	"30"	"2005"	"2005"	244	883042	27.6
	"Montana"	"30"	"2006"	"2006"	269	894619	30.1
	"Montana"	"30"	"2007"	"2007"	275	905346	30.4
	"Montana"	"30"	"2008"	"2008"	302	915737	33.0
	"Montana"	"30"	"2009"	"2009"	294	922324	31.9
	"Montana"	"30"	"2010"	"2010"	269	926992	29.0
	"Montana"	"30"	"2011"	"2011"	288	936431	30.8
	"Montana"	"30"	"2012"	"2012"	295	944177	31.2
	"Montana"	"30"	"2013"	"2013"	347	953893	36.4
	"Montana"	"30"	"2014"	"2014"	307	962385	31.9
	"Montana"	"30"	"2015"	"2015"	346	971063	35.6
	"Montana"	"30"	"2016"	"2016"	319	979491	32.6
	"Nebraska"	"31"	"1999"	"1999"	131	1588430	8.2
	"Nebraska"	"31"	"2000"	"2000"	122	1594215	7.7
	"Nebraska"	"31"	"2001"	"2001"	155	1602096	9.7
	"Nebraska"	"31"	"2002"	"2002"	177	1609098	11.0
	"Nebraska"	"31"	"2003"	"2003"	180	1616904	11.1
	"Nebraska"	"31"	"2004"	"2004"	194	1625092	11.9
	"Nebraska"	"31"	"2005"	"2005"	242	1635246	14.8
	"Nebraska"	"31"	"2006"	"2006"	236	1645140	14.3
	"Nebraska"	"31"	"2007"	"2007"	194	1654323	11.7
	"Nebraska"	"31"	"2008"	"2008"	250	1666254	15.0
	"Nebraska"	"31"	"2009"	"2009"	252	1681808	15.0
	"Nebraska"	"31"	"2010"	"2010"	274	1694433	16.2
	"Nebraska"	"31"	"2011"	"2011"	278	1711169	16.2
	"Nebraska"	"31"	"2012"	"2012"	328	1723257	19.0
	"Nebraska"	"31"	"2013"	"2013"	318	1738356	18.3
	"Nebraska"	"31"	"2014"	"2014"	324	1751325	18.5
	"Nebraska"	"31"	"2015"	"2015"	338	1765559	19.1
	"Nebraska"	"31"	"2016"	"2016"	366	1774307	20.6
	"Nevada"	"32"	"1999"	"1999"	489	1792634	27.3
	"Nevada"	"32"	"2000"	"2000"	498	1852440	26.9
	"Nevada"	"32"	"2001"	"2001"	518	1946713	26.6
	"Nevada"	"32"	"2002"	"2002"	542	2017503	26.9
	"Nevada"	"32"	"2003"	"2003"	594	2087465	28.5
	"Nevada"	"32"	"2004"	"2004"	626	2177525	28.7
	"Nevada"	"32"	"2005"	"2005"	686	2256436	30.4
	"Nevada"	"32"	"2006"	"2006"	688	2339051	29.4
	"Nevada"	"32"	"2007"	"2007"	768	2411139	31.9
	"Nevada"	"32"	"2008"	"2008"	810	2461083	32.9
	"Nevada"	"32"	"2009"	"2009"	871	2494195	34.9
	"Nevada"	"32"	"2010"	"2010"	917	2513073	36.5
	"Nevada"	"32"	"2011"	"2011"	985	2536882	38.8
	"Nevada"	"32"	"2012"	"2012"	980	2575630	38.0
	"Nevada"	"32"	"2013"	"2013"	990	2611942	37.9
	"Nevada"	"32"	"2014"	"2014"	931	2662702	35.0
	"Nevada"	"32"	"2015"	"2015"	1060	2714228	39.1
	"Nevada"	"32"	"2016"	"2016"	1149	2755596	41.7
	"New Hampshire"	"33"	"1999"	"1999"	151	1146228	13.2
	"New Hampshire"	"33"	"2000"	"2000"	140	1160101	12.1
	"New Hampshire"	"33"	"2001"	"2001"	207	1179719	17.5
	"New Hampshire"	"33"	"2002"	"2002"	191	1193546	16.0
	"New Hampshire"	"33"	"2003"	"2003"	232	1204710	19.3
	"New Hampshire"	"33"	"2004"	"2004"	231	1215209	19.0
	"New Hampshire"	"33"	"2005"	"2005"	262	1223202	21.4
	"New Hampshire"	"33"	"2006"	"2006"	260	1233279	21.1
	"New Hampshire"	"33"	"2007"	"2007"	306	1238522	24.7
	"New Hampshire"	"33"	"2008"	"2008"	254	1242953	20.4
	"New Hampshire"	"33"	"2009"	"2009"	303	1244873	24.3
	"New Hampshire"	"33"	"2010"	"2010"	291	1246664	23.3
	"New Hampshire"	"33"	"2011"	"2011"	347	1250544	27.7
	"New Hampshire"	"33"	"2012"	"2012"	323	1254765	25.7
	"New Hampshire"	"33"	"2013"	"2013"	391	1257798	31.1
	"New Hampshire"	"33"	"2014"	"2014"	531	1262268	42.1
	"New Hampshire"	"33"	"2015"	"2015"	605	1266014	47.8
	"New Hampshire"	"33"	"2016"	"2016"	669	1270595	52.7
	"New Jersey"	"34"	"1999"	"1999"	1223	7797016	15.7
	"New Jersey"	"34"	"2000"	"2000"	1302	7850565	16.6
	"New Jersey"	"34"	"2001"	"2001"	1294	7930880	16.3
	"New Jersey"	"34"	"2002"	"2002"	1376	7989865	17.2
	"New Jersey"	"34"	"2003"	"2003"	1230	8034936	15.3
	"New Jersey"	"34"	"2004"	"2004"	1186	8065383	14.7
	"New Jersey"	"34"	"2005"	"2005"	1450	8088141	17.9
	"New Jersey"	"34"	"2006"	"2006"	1473	8105797	18.2
	"New Jersey"	"34"	"2007"	"2007"	1209	8126609	14.9
	"New Jersey"	"34"	"2008"	"2008"	1310	8164583	16.0
	"New Jersey"	"34"	"2009"	"2009"	737	8214339	9.0
	"New Jersey"	"34"	"2010"	"2010"	1449	8250874	17.6
	"New Jersey"	"34"	"2011"	"2011"	1625	8285266	19.6
	"New Jersey"	"34"	"2012"	"2012"	1771	8336941	21.2
	"New Jersey"	"34"	"2013"	"2013"	1882	8366104	22.5
	"New Jersey"	"34"	"2014"	"2014"	1855	8405656	22.1
	"New Jersey"	"34"	"2015"	"2015"	2032	8427879	24.1
	"New Jersey"	"34"	"2016"	"2016"	2713	8423137	32.2
	"New Mexico"	"35"	"1999"	"1999"	566	1676578	33.8
	"New Mexico"	"35"	"2000"	"2000"	617	1688418	36.5
	"New Mexico"	"35"	"2001"	"2001"	605	1701620	35.6
	"New Mexico"	"35"	"2002"	"2002"	614	1723349	35.6
	"New Mexico"	"35"	"2003"	"2003"	731	1743880	41.9
	"New Mexico"	"35"	"2004"	"2004"	656	1768223	37.1
	"New Mexico"	"35"	"2005"	"2005"	704	1794504	39.2
	"New Mexico"	"35"	"2006"	"2006"	786	1822512	43.1
	"New Mexico"	"35"	"2007"	"2007"	873	1847576	47.3
	"New Mexico"	"35"	"2008"	"2008"	968	1866424	51.9
	"New Mexico"	"35"	"2009"	"2009"	872	1890978	46.1
	"New Mexico"	"35"	"2010"	"2010"	912	1914198	47.6
	"New Mexico"	"35"	"2011"	"2011"	1018	1936476	52.6
	"New Mexico"	"35"	"2012"	"2012"	998	1942002	51.4
	"New Mexico"	"35"	"2013"	"2013"	960	1946563	49.3
	"New Mexico"	"35"	"2014"	"2014"	1074	1948439	55.1
	"New Mexico"	"35"	"2015"	"2015"	1171	1950085	60.0
	"New Mexico"	"35"	"2016"	"2016"	1194	1952065	61.2
	"New York"	"36"	"1999"	"1999"	2331	17636566	13.2
	"New York"	"36"	"2000"	"2000"	2059	17737040	11.6
	"New York"	"36"	"2001"	"2001"	2451	17860827	13.7
	"New York"	"36"	"2002"	"2002"	2212	17925579	12.3
	"New York"	"36"	"2003"	"2003"	2309	17971485	12.8
	"New York"	"36"	"2004"	"2004"	2130	17973869	11.9
	"New York"	"36"	"2005"	"2005"	2238	17951865	12.5
	"New York"	"36"	"2006"	"2006"	3047	17943634	17.0
	"New York"	"36"	"2007"	"2007"	3074	17975314	17.1
	"New York"	"36"	"2008"	"2008"	3104	18053197	17.2
	"New York"	"36"	"2009"	"2009"	3026	18149723	16.7
	"New York"	"36"	"2010"	"2010"	2975	18222280	16.3
	"New York"	"36"	"2011"	"2011"	3459	18301617	18.9
	"New York"	"36"	"2012"	"2012"	3650	18403076	19.8
	"New York"	"36"	"2013"	"2013"	3956	18477500	21.4
	"New York"	"36"	"2014"	"2014"	3907	18561636	21.0
	"New York"	"36"	"2015"	"2015"	4484	18611404	24.1
	"New York"	"36"	"2016"	"2016"	5447	18585232	29.3
	"North Carolina"	"37"	"1999"	"1999"	1088	7420072	14.7
	"North Carolina"	"37"	"2000"	"2000"	1226	7509804	16.3
	"North Carolina"	"37"	"2001"	"2001"	1212	7654852	15.8
	"North Carolina"	"37"	"2002"	"2002"	1334	7759281	17.2
	"North Carolina"	"37"	"2003"	"2003"	1444	7846723	18.4
	"North Carolina"	"37"	"2004"	"2004"	1593	7969710	20.0
	"North Carolina"	"37"	"2005"	"2005"	1676	8112026	20.7
	"North Carolina"	"37"	"2006"	"2006"	1728	8315904	20.8
	"North Carolina"	"37"	"2007"	"2007"	1798	8501092	21.2
	"North Carolina"	"37"	"2008"	"2008"	1936	8679649	22.3
	"North Carolina"	"37"	"2009"	"2009"	1934	8815545	21.9
	"North Carolina"	"37"	"2010"	"2010"	1791	8903443	20.1
	"North Carolina"	"37"	"2011"	"2011"	2031	9026610	22.5
	"North Carolina"	"37"	"2012"	"2012"	2084	9132133	22.8
	"North Carolina"	"37"	"2013"	"2013"	2159	9235765	23.4
	"North Carolina"	"37"	"2014"	"2014"	2320	9336488	24.8
	"North Carolina"	"37"	"2015"	"2015"	2545	9438091	27.0
	"North Carolina"	"37"	"2016"	"2016"	2998	9540478	31.4
	"North Dakota"	"38"	"1999"	"1999"	67	604427	11.1
	"North Dakota"	"38"	"2000"	"2000"	65	602800	10.8
	"North Dakota"	"38"	"2001"	"2001"	85	600922	14.1
	"North Dakota"	"38"	"2002"	"2002"	94	600480	15.7
	"North Dakota"	"38"	"2003"	"2003"	102	601283	17.0
	"North Dakota"	"38"	"2004"	"2004"	83	606352	13.7
	"North Dakota"	"38"	"2005"	"2005"	88	607208	14.5
	"North Dakota"	"38"	"2006"	"2006"	80	609579	13.1
	"North Dakota"	"38"	"2007"	"2007"	94	611799	15.4
	"North Dakota"	"38"	"2008"	"2008"	128	615342	20.8
	"North Dakota"	"38"	"2009"	"2009"	98	621378	15.8
	"North Dakota"	"38"	"2010"	"2010"	104	627996	16.6
	"North Dakota"	"38"	"2011"	"2011"	120	638883	18.8
	"North Dakota"	"38"	"2012"	"2012"	135	653519	20.7
	"North Dakota"	"38"	"2013"	"2013"	127	674626	18.8
	"North Dakota"	"38"	"2014"	"2014"	141	688466	20.5
	"North Dakota"	"38"	"2015"	"2015"	161	703780	22.9
	"North Dakota"	"38"	"2016"	"2016"	199	702716	28.3
	"Ohio"	"39"	"1999"	"1999"	1088	10578265	10.3
	"Ohio"	"39"	"2000"	"2000"	1208	10598210	11.4
	"Ohio"	"39"	"2001"	"2001"	1428	10636895	13.4
	"Ohio"	"39"	"2002"	"2002"	1621	10661702	15.2
	"Ohio"	"39"	"2003"	"2003"	1440	10692788	13.5
	"Ohio"	"39"	"2004"	"2004"	1925	10712471	18.0
	"Ohio"	"39"	"2005"	"2005"	2132	10729389	19.9
	"Ohio"	"39"	"2006"	"2006"	2308	10754672	21.5
	"Ohio"	"39"	"2007"	"2007"	2470	10772459	22.9
	"Ohio"	"39"	"2008"	"2008"	2639	10788558	24.5
	"Ohio"	"39"	"2009"	"2009"	2072	10805528	19.2
	"Ohio"	"39"	"2010"	"2010"	2746	10815648	25.4
	"Ohio"	"39"	"2011"	"2011"	2957	10834591	27.3
	"Ohio"	"39"	"2012"	"2012"	3060	10849355	28.2
	"Ohio"	"39"	"2013"	"2013"	3345	10879987	30.7
	"Ohio"	"39"	"2014"	"2014"	3776	10903587	34.6
	"Ohio"	"39"	"2015"	"2015"	4440	10920335	40.7
	"Ohio"	"39"	"2016"	"2016"	5624	10916450	51.5
	"Oklahoma"	"40"	"1999"	"1999"	434	3202991	13.5
	"Oklahoma"	"40"	"2000"	"2000"	483	3214301	15.0
	"Oklahoma"	"40"	"2001"	"2001"	501	3230072	15.5
	"Oklahoma"	"40"	"2002"	"2002"	546	3248538	16.8
	"Oklahoma"	"40"	"2003"	"2003"	642	3262686	19.7
	"Oklahoma"	"40"	"2004"	"2004"	813	3282180	24.8
	"Oklahoma"	"40"	"2005"	"2005"	876	3302502	26.5
	"Oklahoma"	"40"	"2006"	"2006"	971	3344369	29.0
	"Oklahoma"	"40"	"2007"	"2007"	1097	3380306	32.5
	"Oklahoma"	"40"	"2008"	"2008"	1006	3411160	29.5
	"Oklahoma"	"40"	"2009"	"2009"	1125	3454945	32.6
	"Oklahoma"	"40"	"2010"	"2010"	1166	3487225	33.4
	"Oklahoma"	"40"	"2011"	"2011"	1158	3525093	32.9
	"Oklahoma"	"40"	"2012"	"2012"	1250	3552862	35.2
	"Oklahoma"	"40"	"2013"	"2013"	1264	3586089	35.2
	"Oklahoma"	"40"	"2014"	"2014"	1347	3612577	37.3
	"Oklahoma"	"40"	"2015"	"2015"	1277	3643390	35.0
	"Oklahoma"	"40"	"2016"	"2016"	1437	3656651	39.3
	"Oregon"	"41"	"1999"	"1999"	634	3172482	20.0
	"Oregon"	"41"	"2000"	"2000"	616	3198394	19.3
	"Oregon"	"41"	"2001"	"2001"	690	3243938	21.3
	"Oregon"	"41"	"2002"	"2002"	845	3288575	25.7
	"Oregon"	"41"	"2003"	"2003"	985	3321799	29.7
	"Oregon"	"41"	"2004"	"2004"	997	3344945	29.8
	"Oregon"	"41"	"2005"	"2005"	1042	3387085	30.8
	"Oregon"	"41"	"2006"	"2006"	1059	3442249	30.8
	"Oregon"	"41"	"2007"	"2007"	1105	3489482	31.7
	"Oregon"	"41"	"2008"	"2008"	1065	3532695	30.1
	"Oregon"	"41"	"2009"	"2009"	1166	3571080	32.7
	"Oregon"	"41"	"2010"	"2010"	1146	3593518	31.9
	"Oregon"	"41"	"2011"	"2011"	1241	3635231	34.1
	"Oregon"	"41"	"2012"	"2012"	1246	3666837	34.0
	"Oregon"	"41"	"2013"	"2013"	1261	3700043	34.1
	"Oregon"	"41"	"2014"	"2014"	1376	3740776	36.8
	"Oregon"	"41"	"2015"	"2015"	1505	3798187	39.6
	"Oregon"	"41"	"2016"	"2016"	1478	3857665	38.3
	"Pennsylvania"	"42"	"1999"	"1999"	1504	11531867	13.0
	"Pennsylvania"	"42"	"2000"	"2000"	1685	11553250	14.6
	"Pennsylvania"	"42"	"2001"	"2001"	1516	11578769	13.1
	"Pennsylvania"	"42"	"2002"	"2002"	1661	11613331	14.3
	"Pennsylvania"	"42"	"2003"	"2003"	1930	11655930	16.6
	"Pennsylvania"	"42"	"2004"	"2004"	2086	11688396	17.8
	"Pennsylvania"	"42"	"2005"	"2005"	2167	11727825	18.5
	"Pennsylvania"	"42"	"2006"	"2006"	2333	11789334	19.8
	"Pennsylvania"	"42"	"2007"	"2007"	2355	11837216	19.9
	"Pennsylvania"	"42"	"2008"	"2008"	2525	11882654	21.2
	"Pennsylvania"	"42"	"2009"	"2009"	2672	11936634	22.4
	"Pennsylvania"	"42"	"2010"	"2010"	2706	11972841	22.6
	"Pennsylvania"	"42"	"2011"	"2011"	3091	12019000	25.7
	"Pennsylvania"	"42"	"2012"	"2012"	3229	12043833	26.8
	"Pennsylvania"	"42"	"2013"	"2013"	3314	12057897	27.5
	"Pennsylvania"	"42"	"2014"	"2014"	3656	12072125	30.3
	"Pennsylvania"	"42"	"2015"	"2015"	4252	12087584	35.2
	"Pennsylvania"	"42"	"2016"	"2016"	5694	12072462	47.2
	"Rhode Island"	"44"	"1999"	"1999"	130	976131	13.3
	"Rhode Island"	"44"	"2000"	"2000"	152	984423	15.4
	"Rhode Island"	"44"	"2001"	"2001"	175	993682	17.6
	"Rhode Island"	"44"	"2002"	"2002"	185	1002623	18.5
	"Rhode Island"	"44"	"2003"	"2003"	222	1008053	22.0
	"Rhode Island"	"44"	"2004"	"2004"	191	1011461	18.9
	"Rhode Island"	"44"	"2005"	"2005"	219	1006251	21.8
	"Rhode Island"	"44"	"2006"	"2006"	274	1002810	27.3
	"Rhode Island"	"44"	"2007"	"2007"	235	997570	23.6
	"Rhode Island"	"44"	"2008"	"2008"	279	995922	28.0
	"Rhode Island"	"44"	"2009"	"2009"	257	995915	25.8
	"Rhode Island"	"44"	"2010"	"2010"	278	995119	27.9
	"Rhode Island"	"44"	"2011"	"2011"	323	995258	32.5
	"Rhode Island"	"44"	"2012"	"2012"	336	995224	33.8
	"Rhode Island"	"44"	"2013"	"2013"	372	996879	37.3
	"Rhode Island"	"44"	"2014"	"2014"	386	1000277	38.6
	"Rhode Island"	"44"	"2015"	"2015"	464	1001170	46.3
	"Rhode Island"	"44"	"2016"	"2016"	478	1001718	47.7
	"South Carolina"	"45"	"1999"	"1999"	596	3712616	16.1
	"South Carolina"	"45"	"2000"	"2000"	748	3747333	20.0
	"South Carolina"	"45"	"2001"	"2001"	601	3796607	15.8
	"South Carolina"	"45"	"2002"	"2002"	531	3835628	13.8
	"South Carolina"	"45"	"2003"	"2003"	660	3876022	17.0
	"South Carolina"	"45"	"2004"	"2004"	803	3933392	20.4
	"South Carolina"	"45"	"2005"	"2005"	858	3990527	21.5
	"South Carolina"	"45"	"2006"	"2006"	987	4074181	24.2
	"South Carolina"	"45"	"2007"	"2007"	944	4152392	22.7
	"South Carolina"	"45"	"2008"	"2008"	911	4229265	21.5
	"South Carolina"	"45"	"2009"	"2009"	1021	4287521	23.8
	"South Carolina"	"45"	"2010"	"2010"	1090	4323067	25.2
	"South Carolina"	"45"	"2011"	"2011"	1043	4376560	23.8
	"South Carolina"	"45"	"2012"	"2012"	1030	4427322	23.3
	"South Carolina"	"45"	"2013"	"2013"	1064	4482523	23.7
	"South Carolina"	"45"	"2014"	"2014"	1164	4541963	25.6
	"South Carolina"	"45"	"2015"	"2015"	1288	4606156	28.0
	"South Carolina"	"45"	"2016"	"2016"	1492	4667985	32.0
	"South Dakota"	"46"	"1999"	"1999"	100	699688	14.3
	"South Dakota"	"46"	"2000"	"2000"	94	703775	13.4
	"South Dakota"	"46"	"2001"	"2001"	99	707072	14.0
	"South Dakota"	"46"	"2002"	"2002"	79	709158	11.1
	"South Dakota"	"46"	"2003"	"2003"	95	712220	13.3
	"South Dakota"	"46"	"2004"	"2004"	152	717911	21.2
	"South Dakota"	"46"	"2005"	"2005"	134	722106	18.6
	"South Dakota"	"46"	"2006"	"2006"	141	728265	19.4
	"South Dakota"	"46"	"2007"	"2007"	115	735115	15.6
	"South Dakota"	"46"	"2008"	"2008"	160	741379	21.6
	"South Dakota"	"46"	"2009"	"2009"	135	748352	18.0
	"South Dakota"	"46"	"2010"	"2010"	136	754559	18.0
	"South Dakota"	"46"	"2011"	"2011"	180	764491	23.5
	"South Dakota"	"46"	"2012"	"2012"	184	774152	23.8
	"South Dakota"	"46"	"2013"	"2013"	180	784920	22.9
	"South Dakota"	"46"	"2014"	"2014"	215	792565	27.1
	"South Dakota"	"46"	"2015"	"2015"	224	797225	28.1
	"South Dakota"	"46"	"2016"	"2016"	233	804085	29.0
	"Tennessee"	"47"	"1999"	"1999"	769	5267862	14.6
	"Tennessee"	"47"	"2000"	"2000"	814	5314403	15.3
	"Tennessee"	"47"	"2001"	"2001"	877	5372573	16.3
	"Tennessee"	"47"	"2002"	"2002"	916	5414725	16.9
	"Tennessee"	"47"	"2003"	"2003"	1191	5462469	21.8
	"Tennessee"	"47"	"2004"	"2004"	1281	5522303	23.2
	"Tennessee"	"47"	"2005"	"2005"	1387	5598792	24.8
	"Tennessee"	"47"	"2006"	"2006"	1514	5693164	26.6
	"Tennessee"	"47"	"2007"	"2007"	1514	5774631	26.2
	"Tennessee"	"47"	"2008"	"2008"	1430	5840442	24.5
	"Tennessee"	"47"	"2009"	"2009"	1513	5898790	25.6
	"Tennessee"	"47"	"2010"	"2010"	1672	5938292	28.2
	"Tennessee"	"47"	"2011"	"2011"	1669	5998336	27.8
	"Tennessee"	"47"	"2012"	"2012"	1828	6052267	30.2
	"Tennessee"	"47"	"2013"	"2013"	1897	6096301	31.1
	"Tennessee"	"47"	"2014"	"2014"	1969	6148921	32.0
	"Tennessee"	"47"	"2015"	"2015"	2179	6198116	35.2
	"Tennessee"	"47"	"2016"	"2016"	2478	6243595	39.7
	"Texas"	"48"	"1999"	"1999"	2423	18941029	12.8
	"Texas"	"48"	"2000"	"2000"	2400	19227192	12.5
	"Texas"	"48"	"2001"	"2001"	2738	19650092	13.9
	"Texas"	"48"	"2002"	"2002"	3015	19979293	15.1
	"Texas"	"48"	"2003"	"2003"	3145	20277926	15.5
	"Texas"	"48"	"2004"	"2004"	3226	20598979	15.7
	"Texas"	"48"	"2005"	"2005"	3414	20950779	16.3
	"Texas"	"48"	"2006"	"2006"	3821	21496527	17.8
	"Texas"	"48"	"2007"	"2007"	3697	21939897	16.9
	"Texas"	"48"	"2008"	"2008"	3539	22391424	15.8
	"Texas"	"48"	"2009"	"2009"	3918	22872599	17.1
	"Texas"	"48"	"2010"	"2010"	4064	23217088	17.5
	"Texas"	"48"	"2011"	"2011"	4283	23715073	18.1
	"Texas"	"48"	"2012"	"2012"	4219	24117358	17.5
	"Texas"	"48"	"2013"	"2013"	4368	24507368	17.8
	"Texas"	"48"	"2014"	"2014"	4631	25000745	18.5
	"Texas"	"48"	"2015"	"2015"	4795	25485474	18.8
	"Texas"	"48"	"2016"	"2016"	5162	25843425	20.0
	"Utah"	"49"	"1999"	"1999"	337	1997049	16.9
	"Utah"	"49"	"2000"	"2000"	337	2023791	16.7
	"Utah"	"49"	"2001"	"2001"	330	2068787	16.0
	"Utah"	"49"	"2002"	"2002"	419	2104749	19.9
	"Utah"	"49"	"2003"	"2003"	482	2134973	22.6
	"Utah"	"49"	"2004"	"2004"	509	2171162	23.4
	"Utah"	"49"	"2005"	"2005"	611	2222282	27.5
	"Utah"	"49"	"2006"	"2006"	625	2282642	27.4
	"Utah"	"49"	"2007"	"2007"	689	2346485	29.4
	"Utah"	"49"	"2008"	"2008"	651	2405757	27.1
	"Utah"	"49"	"2009"	"2009"	680	2462322	27.6
	"Utah"	"49"	"2010"	"2010"	639	2499961	25.6
	"Utah"	"49"	"2011"	"2011"	686	2555101	26.8
	"Utah"	"49"	"2012"	"2012"	813	2597439	31.3
	"Utah"	"49"	"2013"	"2013"	826	2647005	31.2
	"Utah"	"49"	"2014"	"2014"	853	2690771	31.7
	"Utah"	"49"	"2015"	"2015"	932	2745216	33.9
	"Utah"	"49"	"2016"	"2016"	961	2797767	34.3
	"Vermont"	"50"	"1999"	"1999"	68	570758	11.9
	"Vermont"	"50"	"2000"	"2000"	75	574838	13.0
	"Vermont"	"50"	"2001"	"2001"	91	578694	15.7
	"Vermont"	"50"	"2002"	"2002"	122	582303	21.0
	"Vermont"	"50"	"2003"	"2003"	134	584777	22.9
	"Vermont"	"50"	"2004"	"2004"	110	586876	18.7
	"Vermont"	"50"	"2005"	"2005"	108	588259	18.4
	"Vermont"	"50"	"2006"	"2006"	146	590419	24.7
	"Vermont"	"50"	"2007"	"2007"	131	590906	22.2
	"Vermont"	"50"	"2008"	"2008"	138	591807	23.3
	"Vermont"	"50"	"2009"	"2009"	122	592805	20.6
	"Vermont"	"50"	"2010"	"2010"	126	593789	21.2
	"Vermont"	"50"	"2011"	"2011"	174	595260	29.2
	"Vermont"	"50"	"2012"	"2012"	147	595490	24.7
	"Vermont"	"50"	"2013"	"2013"	199	596152	33.4
	"Vermont"	"50"	"2014"	"2014"	183	596145	30.7
	"Vermont"	"50"	"2015"	"2015"	207	595634	34.8
	"Vermont"	"50"	"2016"	"2016"	229	593953	38.6
	"Virginia"	"51"	"1999"	"1999"	723	6541725	11.1
	"Virginia"	"51"	"2000"	"2000"	798	6616533	12.1
	"Virginia"	"51"	"2001"	"2001"	851	6729587	12.6
	"Virginia"	"51"	"2002"	"2002"	855	6811370	12.6
	"Virginia"	"51"	"2003"	"2003"	969	6884292	14.1
	"Virginia"	"51"	"2004"	"2004"	926	6982114	13.3
	"Virginia"	"51"	"2005"	"2005"	967	7076269	13.7
	"Virginia"	"51"	"2006"	"2006"	1015	7170933	14.2
	"Virginia"	"51"	"2007"	"2007"	1157	7244661	16.0
	"Virginia"	"51"	"2008"	"2008"	1190	7324282	16.2
	"Virginia"	"51"	"2009"	"2009"	1116	7417501	15.0
	"Virginia"	"51"	"2010"	"2010"	984	7491399	13.1
	"Virginia"	"51"	"2011"	"2011"	1306	7586417	17.2
	"Virginia"	"51"	"2012"	"2012"	1285	7676265	16.7
	"Virginia"	"51"	"2013"	"2013"	1382	7748290	17.8
	"Virginia"	"51"	"2014"	"2014"	1551	7811396	19.9
	"Virginia"	"51"	"2015"	"2015"	1724	7867836	21.9
	"Virginia"	"51"	"2016"	"2016"	2115	7901307	26.8
	"Washington"	"53"	"1999"	"1999"	1160	5449701	21.3
	"Washington"	"53"	"2000"	"2000"	1121	5499815	20.4
	"Washington"	"53"	"2001"	"2001"	1156	5588770	20.7
	"Washington"	"53"	"2002"	"2002"	1263	5654912	22.3
	"Washington"	"53"	"2003"	"2003"	1381	5706554	24.2
	"Washington"	"53"	"2004"	"2004"	1518	5776762	26.3
	"Washington"	"53"	"2005"	"2005"	1547	5853682	26.4
